skill_id,student_id,python,java,sql,machine_learning,data_science,communication,coding_score
4935,5935,71,66,73,62,57,63,382
4936,5936,97,95,93,86,83,100,344
4937,5937,79,82,83,65,74,89,322
4938,5938,84,76,80,71,80,87,361
4939,5939,51,60,49,36,38,59,137
4940,5940,81,74,80,74,72,86,365
4941,5941,71,74,76,62,68,62,283
4942,5942,75,76,70,75,64,86,192
4943,5943,86,91,88,79,90,87,338
4944,5944,56,49,63,49,56,53,100
4945,5945,74,77,77,72,67,66,294
4946,5946,78,74,84,73,70,73,242
4947,5947,49,44,46,51,51,41,110
4948,5948,83,90,75,84,87,76,331
4949,5949,83,92,86,78,71,83,363
4950,5950,62,69,64,49,56,53,114
4951,5951,100,100,96,92,100,100,460
4952,5952,85,79,81,73,81,94,376
4953,5953,56,60,48,53,57,49,226
4954,5954,55,51,56,52,53,47,124
4955,5955,81,72,77,80,75,60,190
4956,5956,76,68,79,62,76,67,70
4957,5957,70,70,69,65,61,70,200
4958,5958,66,70,65,55,56,67,210
4959,5959,59,58,56,54,56,63,170
4960,5960,84,91,86,85,80,77,277
4961,5961,88,80,94,80,90,88,497
4962,5962,86,80,93,77,84,89,248
4963,5963,61,70,61,58,46,44,134
4964,5964,72,63,74,55,60,85,330
4965,5965,81,82,86,83,77,79,374
4966,5966,98,100,90,91,100,100,316
4967,5967,82,81,75,80,69,80,388
4968,5968,60,58,56,57,45,52,93
4969,5969,94,96,96,80,80,92,384
4970,5970,62,55,62,63,59,52,202
4971,5971,82,86,90,83,71,79,158
4972,5972,86,79,93,77,81,79,327
4973,5973,77,83,77,69,67,70,292
4974,5974,35,30,41,33,40,39,39
4975,5975,74,70,72,74,63,75,232
4976,5976,46,54,42,45,41,39,104
4977,5977,78,77,83,64,76,81,265
4978,5978,81,87,82,72,75,84,336
4979,5979,67,60,68,65,66,60,290
4980,5980,90,88,98,89,82,89,398
4981,5981,100,95,100,90,92,100,497
4982,5982,69,59,62,62,71,71,181
4983,5983,92,93,96,93,96,89,359
4984,5984,100,95,100,95,85,86,466
4985,5985,83,91,91,80,81,74,271
4986,5986,91,98,87,75,92,91,343
4987,5987,77,82,83,64,62,74,242
4988,5988,94,96,97,79,95,93,320
4989,5989,74,80,72,63,71,82,192
4990,5990,50,45,55,40,41,56,127
4991,5991,43,51,35,43,28,47,0
4992,5992,85,95,81,85,90,100,410
4993,5993,83,79,79,79,80,77,432
4994,5994,67,57,71,67,58,78,107
4995,5995,73,81,71,67,68,77,230
4996,5996,95,88,93,86,84,87,466
4997,5997,89,79,95,78,88,91,449
4998,5998,81,73,89,68,68,72,310
4999,5999,57,55,56,52,54,50,93
5000,6000,53,46,46,42,54,60,30
