placement_id,student_id,aptitude_score,resume_score,communication_score,interview_readiness,employability_score,placement_probability,placed,package_lpa
4325,5325,100,78,100,100,80.6,High,1,13.19
4326,5326,81,64,90,85,61.4,Medium,0,0.0
4327,5327,60,40,63,61,43.4,Low,0,0.0
4328,5328,94,64,82,88,70.4,Medium,1,13.36
4329,5329,53,47,56,54,46.2,Low,0,0.0
4330,5330,46,42,47,46,45.8,Low,0,0.0
4331,5331,44,32,36,40,42.5,Low,0,0.0
4332,5332,53,41,55,54,45.2,Low,0,0.0
4333,5333,50,41,58,54,44.3,Low,0,0.0
4334,5334,72,40,67,69,42.9,Low,0,0.0
4335,5335,77,41,54,65,48.1,Low,0,0.0
4336,5336,68,43,55,61,49.4,Low,0,0.0
4337,5337,66,44,61,63,53.4,Low,0,0.0
4338,5338,78,63,74,76,70.2,Medium,1,15.81
4339,5339,75,41,65,70,43.0,Low,0,0.0
4340,5340,79,64,82,80,70.9,Medium,1,15.36
4341,5341,97,72,98,97,73.2,Medium,1,9.74
4342,5342,100,79,89,94,77.7,Medium,1,4.92
4343,5343,64,51,71,67,52.4,Low,1,7.88
4344,5344,62,53,74,68,59.6,Low,0,0.0
4345,5345,77,68,85,81,63.2,Medium,0,0.0
4346,5346,75,35,52,63,46.1,Low,0,0.0
4347,5347,100,77,91,95,80.5,High,1,11.42
4348,5348,99,76,93,96,78.8,Medium,1,17.81
4349,5349,77,70,85,81,68.9,Medium,1,15.85
4350,5350,66,57,76,71,56.0,Low,1,13.15
4351,5351,57,44,57,57,49.2,Low,0,0.0
4352,5352,83,53,69,76,55.7,Low,0,0.0
4353,5353,63,55,82,72,52.0,Low,0,0.0
4354,5354,47,35,60,53,35.9,Low,0,0.0
4355,5355,91,66,86,88,64.3,Medium,1,17.28
4356,5356,86,83,93,89,83.7,High,1,14.75
4357,5357,95,82,100,97,82.3,High,1,11.61
4358,5358,83,65,71,77,72.9,Medium,1,13.49
4359,5359,68,43,64,66,49.3,Low,0,0.0
4360,5360,97,69,97,97,70.2,Medium,1,6.2
4361,5361,100,71,100,100,72.8,Medium,1,9.27
4362,5362,36,35,53,44,44.0,Low,0,0.0
4363,5363,73,77,89,81,76.8,Medium,1,4.12
4364,5364,98,71,100,99,70.0,Medium,1,7.4
4365,5365,100,67,88,94,75.4,Medium,1,9.91
4366,5366,78,70,91,84,77.6,Medium,1,15.99
4367,5367,84,79,92,88,77.4,Medium,1,14.64
4368,5368,92,80,94,93,79.7,Medium,1,6.43
4369,5369,72,68,76,74,67.7,Medium,0,0.0
4370,5370,46,39,61,53,45.1,Low,0,0.0
4371,5371,91,64,78,84,71.5,Medium,1,5.04
4372,5372,48,36,44,46,42.2,Low,0,0.0
4373,5373,73,71,86,79,72.5,Medium,1,16.94
4374,5374,77,61,91,84,64.3,Medium,1,12.5
4375,5375,91,74,83,87,76.2,Medium,1,6.65
4376,5376,83,61,90,86,62.3,Medium,0,0.0
4377,5377,70,43,59,64,53.1,Low,0,0.0
4378,5378,74,60,79,76,62.9,Medium,1,7.34
4379,5379,63,49,71,67,52.1,Low,0,0.0
4380,5380,36,30,56,46,36.6,Low,0,0.0
4381,5381,80,67,78,79,66.8,Medium,0,0.0
4382,5382,95,83,100,97,80.3,High,1,13.82
4383,5383,99,76,100,99,69.9,Medium,1,10.89
4384,5384,70,44,61,65,48.8,Low,0,0.0
4385,5385,77,48,69,73,55.6,Low,0,0.0
4386,5386,100,82,100,100,83.2,High,1,14.27
4387,5387,56,51,61,58,52.0,Low,0,0.0
4388,5388,83,58,85,84,64.3,Medium,0,0.0
4389,5389,58,30,47,52,37.5,Low,0,0.0
4390,5390,93,67,84,88,66.7,Medium,1,7.32
4391,5391,88,70,84,86,70.5,Medium,1,11.46
4392,5392,63,45,53,58,48.8,Low,0,0.0
4393,5393,76,56,75,75,52.6,Low,0,0.0
4394,5394,77,65,84,80,67.4,Medium,0,0.0
4395,5395,100,80,100,100,82.2,High,1,14.49
4396,5396,100,75,100,100,77.6,Medium,1,5.2
4397,5397,83,51,79,81,50.2,Low,0,0.0
4398,5398,55,38,49,52,46.6,Low,0,0.0
4399,5399,79,70,84,81,74.1,Medium,1,8.4
4400,5400,78,52,72,75,56.3,Low,0,0.0
4401,5401,83,64,91,87,66.5,Medium,1,10.47
4402,5402,100,81,92,96,80.6,High,1,8.2
4403,5403,92,56,71,81,63.1,Medium,0,0.0
4404,5404,87,64,86,86,64.5,Medium,0,0.0
4405,5405,75,62,73,74,67.7,Medium,1,5.26
4406,5406,92,58,78,85,54.1,Low,0,0.0
4407,5407,74,78,86,80,80.3,High,1,7.69
4408,5408,76,44,61,68,42.6,Low,0,0.0
4409,5409,76,63,85,80,66.1,Medium,0,0.0
4410,5410,89,65,88,88,68.5,Medium,1,13.38
4411,5411,46,30,47,46,38.8,Low,0,0.0
4412,5412,91,71,83,87,78.4,Medium,1,5.33
4413,5413,76,49,71,73,48.2,Low,0,0.0
4414,5414,95,55,83,89,51.1,Low,0,0.0
4415,5415,73,53,61,67,59.0,Low,0,0.0
4416,5416,83,67,89,86,72.1,Medium,1,13.17
4417,5417,87,69,96,91,64.9,Medium,1,6.79
4418,5418,77,50,72,74,52.9,Low,0,0.0
4419,5419,93,68,90,91,72.1,Medium,1,8.05
4420,5420,78,54,63,70,60.9,Medium,0,0.0
4421,5421,71,59,72,71,62.7,Medium,0,0.0
4422,5422,76,54,80,78,55.9,Low,0,0.0
4423,5423,42,31,45,43,38.9,Low,0,0.0
4424,5424,81,63,84,82,63.3,Medium,1,16.78
4425,5425,83,72,84,83,79.2,Medium,1,11.45
4426,5426,86,71,86,86,74.1,Medium,1,5.97
4427,5427,49,35,46,47,37.3,Low,0,0.0
4428,5428,100,76,100,100,75.5,Medium,1,12.88
4429,5429,54,42,60,57,41.8,Low,0,0.0
4430,5430,72,51,71,71,63.0,Medium,0,0.0
4431,5431,79,74,96,87,70.1,Medium,1,9.03
4432,5432,100,75,90,95,75.8,Medium,1,17.29
4433,5433,79,58,82,80,54.4,Low,0,0.0
4434,5434,54,34,54,54,42.1,Low,0,0.0
4435,5435,98,82,95,96,82.1,High,1,9.4
4436,5436,74,65,79,76,62.0,Medium,1,17.89
4437,5437,100,70,89,94,70.0,Medium,1,9.15
4438,5438,54,33,53,53,43.3,Low,0,0.0
4439,5439,76,66,80,78,68.2,Medium,1,8.95
4440,5440,92,78,87,89,80.4,High,1,15.84
4441,5441,62,41,65,63,42.3,Low,0,0.0
4442,5442,80,53,74,77,56.5,Low,0,0.0
4443,5443,49,30,49,49,34.9,Low,0,0.0
4444,5444,74,41,64,69,45.6,Low,0,0.0
4445,5445,52,40,56,54,44.6,Low,0,0.0
4446,5446,70,55,68,69,57.8,Low,0,0.0
4447,5447,83,68,87,85,69.7,Medium,1,10.95
4448,5448,63,37,56,59,42.6,Low,0,0.0
4449,5449,75,54,70,72,55.6,Low,0,0.0
4450,5450,81,66,80,80,65.9,Medium,1,9.42
4451,5451,100,75,94,97,74.2,Medium,1,14.82
4452,5452,74,52,58,66,60.5,Medium,0,0.0
4453,5453,59,41,64,61,49.6,Low,0,0.0
4454,5454,67,56,74,70,53.3,Low,0,0.0
4455,5455,75,65,70,72,68.0,Medium,1,7.96
4456,5456,100,70,94,97,73.2,Medium,1,10.92
4457,5457,35,30,36,35,33.7,Low,0,0.0
4458,5458,67,59,73,70,60.2,Medium,0,0.0
4459,5459,67,45,66,66,42.0,Low,0,0.0
4460,5460,100,78,100,100,78.0,Medium,1,8.85
4461,5461,50,47,60,55,46.9,Low,0,0.0
4462,5462,76,61,80,78,61.8,Medium,0,0.0
4463,5463,100,79,98,99,79.5,Medium,1,14.89
4464,5464,90,72,79,84,74.5,Medium,1,4.78
4465,5465,70,56,70,70,60.1,Medium,0,0.0
4466,5466,83,71,79,81,78.5,Medium,1,17.52
4467,5467,46,34,55,50,40.6,Low,0,0.0
4468,5468,49,47,67,58,42.0,Low,0,0.0
4469,5469,79,50,59,69,55.7,Low,0,0.0
4470,5470,100,75,95,97,79.0,Medium,1,5.59
4471,5471,68,45,66,67,46.3,Low,1,4.23
4472,5472,67,42,53,60,47.6,Low,0,0.0
4473,5473,66,62,78,72,65.7,Medium,1,17.03
4474,5474,73,53,67,70,61.3,Medium,1,10.95
4475,5475,58,50,62,60,56.7,Low,0,0.0
4476,5476,93,74,98,95,71.2,Medium,1,5.53
4477,5477,62,42,61,61,44.9,Low,0,0.0
4478,5478,68,39,64,66,47.9,Low,0,0.0
4479,5479,80,74,93,86,75.9,Medium,1,12.24
4480,5480,72,59,73,72,64.4,Medium,1,14.43
4481,5481,57,38,62,59,42.4,Low,0,0.0
4482,5482,58,36,59,58,40.2,Low,0,0.0
4483,5483,86,60,75,80,58.6,Low,0,0.0
4484,5484,89,70,88,88,68.1,Medium,1,7.25
4485,5485,79,65,85,82,65.2,Medium,1,16.25
4486,5486,63,40,63,63,47.4,Low,0,0.0
4487,5487,65,38,59,62,42.4,Low,0,0.0
4488,5488,71,68,80,75,70.5,Medium,0,0.0
4489,5489,90,76,100,95,68.0,Medium,0,0.0
4490,5490,100,76,93,96,76.2,Medium,1,11.96
4491,5491,95,70,89,92,69.6,Medium,1,16.27
4492,5492,79,53,74,76,57.7,Low,0,0.0
4493,5493,94,85,100,97,83.1,High,1,11.3
4494,5494,100,74,93,96,76.0,Medium,1,16.56
4495,5495,82,57,72,77,60.9,Medium,1,5.67
4496,5496,79,50,73,76,47.9,Low,0,0.0
4497,5497,84,60,79,81,61.4,Medium,0,0.0
4498,5498,75,69,82,78,71.3,Medium,1,10.66
4499,5499,63,46,68,65,46.2,Low,0,0.0
4500,5500,87,51,74,80,52.8,Low,0,0.0
4501,5501,84,58,79,81,55.4,Low,0,0.0
4502,5502,78,46,69,73,48.5,Low,0,0.0
4503,5503,52,36,45,48,38.9,Low,0,0.0
4504,5504,73,40,66,69,46.8,Low,0,0.0
4505,5505,80,64,82,81,67.2,Medium,1,16.87
4506,5506,74,69,92,83,70.8,Medium,1,8.89
4507,5507,96,82,94,95,81.4,High,1,10.95
4508,5508,65,58,70,67,59.1,Low,0,0.0
4509,5509,56,55,82,69,46.7,Low,0,0.0
4510,5510,75,64,79,77,72.9,Medium,1,15.91
4511,5511,85,67,93,89,62.2,Medium,0,0.0
4512,5512,93,61,80,86,61.3,Medium,0,0.0
4513,5513,63,42,57,60,46.8,Low,0,0.0
4514,5514,69,45,69,69,46.6,Low,0,0.0
4515,5515,45,30,35,40,33.4,Low,0,0.0
4516,5516,97,80,100,98,83.3,High,1,7.1
4517,5517,67,38,63,65,42.9,Low,0,0.0
4518,5518,57,36,63,60,39.2,Low,0,0.0
4519,5519,49,33,42,45,39.8,Low,0,0.0
4520,5520,69,40,67,68,44.3,Low,0,0.0
4521,5521,72,64,82,77,70.3,Medium,1,16.33
4522,5522,61,30,56,58,32.6,Low,0,0.0
4523,5523,53,30,46,49,38.8,Low,0,0.0
4524,5524,58,49,70,64,47.3,Low,0,0.0
4525,5525,67,54,73,70,58.5,Low,0,0.0
4526,5526,98,75,90,94,72.9,Medium,1,6.78
4527,5527,60,52,77,68,54.3,Low,0,0.0
4528,5528,50,39,50,50,42.7,Low,0,0.0
4529,5529,68,70,85,76,69.0,Medium,0,0.0
4530,5530,51,42,61,56,43.6,Low,0,0.0
4531,5531,81,53,75,78,62.4,Medium,0,0.0
4532,5532,83,67,88,85,66.2,Medium,0,0.0
4533,5533,79,45,63,71,49.4,Low,0,0.0
4534,5534,39,30,46,42,38.5,Low,0,0.0
4535,5535,82,63,70,76,71.5,Medium,1,7.75
4536,5536,67,36,59,63,40.2,Low,0,0.0
4537,5537,66,46,70,68,51.0,Low,0,0.0
4538,5538,88,58,78,83,61.2,Medium,0,0.0
4539,5539,82,58,84,83,59.2,Low,1,9.39
4540,5540,62,43,69,65,43.7,Low,0,0.0
4541,5541,56,38,62,59,44.1,Low,0,0.0
4542,5542,53,36,49,51,40.2,Low,0,0.0
4543,5543,71,59,73,72,64.9,Medium,0,0.0
4544,5544,79,61,73,76,68.7,Medium,0,0.0
4545,5545,100,80,100,100,80.6,High,1,6.61
4546,5546,87,70,85,86,77.1,Medium,1,15.1
4547,5547,100,77,94,97,79.9,Medium,1,12.4
4548,5548,65,49,57,61,52.4,Low,0,0.0
4549,5549,90,50,72,81,54.5,Low,0,0.0
4550,5550,53,43,59,56,46.1,Low,0,0.0
4551,5551,49,40,66,57,44.2,Low,0,0.0
4552,5552,69,58,71,70,58.9,Low,0,0.0
4553,5553,76,68,80,78,72.6,Medium,1,13.66
4554,5554,77,55,64,70,59.9,Low,1,17.64
4555,5555,97,71,88,92,74.9,Medium,0,0.0
4556,5556,92,78,100,96,79.7,Medium,1,7.55
4557,5557,77,61,81,79,62.2,Medium,0,0.0
4558,5558,99,78,100,99,77.9,Medium,1,16.92
4559,5559,67,42,61,64,46.1,Low,0,0.0
4560,5560,53,55,76,64,55.9,Low,0,0.0
4561,5561,100,76,97,98,75.9,Medium,1,11.01
4562,5562,86,64,82,84,65.0,Medium,0,0.0
4563,5563,100,83,97,98,80.3,High,1,16.79
4564,5564,100,79,98,99,80.8,High,1,10.5
4565,5565,85,53,75,80,58.4,Low,0,0.0
4566,5566,64,48,69,66,50.7,Low,0,0.0
4567,5567,83,47,67,75,45.4,Low,0,0.0
4568,5568,69,44,71,70,49.5,Low,0,0.0
4569,5569,81,53,85,83,51.0,Low,0,0.0
4570,5570,72,44,71,71,49.4,Low,0,0.0
4571,5571,66,47,67,66,55.6,Low,0,0.0
4572,5572,91,70,95,93,70.4,Medium,1,16.75
4573,5573,55,41,59,57,42.7,Low,0,0.0
4574,5574,79,67,84,81,68.1,Medium,0,0.0
4575,5575,75,43,69,72,48.4,Low,0,0.0
4576,5576,97,63,80,88,61.9,Medium,0,0.0
4577,5577,62,36,54,58,40.5,Low,0,0.0
4578,5578,61,45,63,62,50.0,Low,0,0.0
4579,5579,48,48,64,56,52.9,Low,0,0.0
4580,5580,75,72,88,81,73.1,Medium,1,4.16
4581,5581,93,76,100,96,75.2,Medium,0,0.0
4582,5582,74,56,77,75,58.2,Low,1,5.97
4583,5583,74,52,77,75,54.7,Low,0,0.0
4584,5584,100,73,97,98,76.7,Medium,1,7.21
4585,5585,64,66,77,70,66.0,Medium,0,0.0
4586,5586,88,69,88,88,71.5,Medium,1,7.32
4587,5587,92,76,93,92,77.2,Medium,1,10.99
4588,5588,67,55,73,70,56.5,Low,0,0.0
4589,5589,67,50,59,63,56.1,Low,0,0.0
4590,5590,48,39,60,54,39.7,Low,0,0.0
4591,5591,60,57,72,66,56.9,Low,0,0.0
4592,5592,56,51,60,58,53.9,Low,0,0.0
4593,5593,73,40,67,70,50.0,Low,0,0.0
4594,5594,74,46,75,74,50.3,Low,0,0.0
4595,5595,49,39,55,52,41.6,Low,0,0.0
4596,5596,100,64,78,89,68.9,Medium,1,9.08
4597,5597,75,45,67,71,45.9,Low,0,0.0
4598,5598,100,75,95,97,77.3,Medium,1,11.76
4599,5599,83,64,82,82,62.4,Medium,0,0.0
4600,5600,80,66,77,78,67.4,Medium,0,0.0
4601,5601,75,38,63,69,43.8,Low,0,0.0
4602,5602,92,73,100,96,73.8,Medium,1,5.38
4603,5603,71,55,73,72,53.9,Low,1,16.86
4604,5604,52,32,51,51,37.9,Low,0,0.0
4605,5605,55,59,76,65,62.8,Medium,1,11.04
4606,5606,71,57,72,71,59.6,Low,0,0.0
4607,5607,74,61,81,77,59.4,Low,0,0.0
4608,5608,72,64,83,77,69.0,Medium,0,0.0
4609,5609,55,43,54,54,50.3,Low,0,0.0
4610,5610,79,75,91,85,76.6,Medium,1,14.99
4611,5611,35,30,39,37,31.3,Low,0,0.0
4612,5612,92,69,82,87,66.9,Medium,1,8.7
4613,5613,66,46,60,63,46.7,Low,0,0.0
4614,5614,78,49,70,74,55.7,Low,0,0.0
4615,5615,54,45,66,60,45.7,Low,0,0.0
4616,5616,49,34,55,52,38.2,Low,0,0.0
4617,5617,97,79,89,93,83.0,High,1,10.11
4618,5618,81,60,78,79,58.3,Low,1,15.23
4619,5619,73,60,78,75,63.9,Medium,0,0.0
4620,5620,77,65,88,82,63.3,Medium,0,0.0
4621,5621,82,70,98,90,67.1,Medium,1,6.18
4622,5622,97,63,94,95,62.4,Medium,1,5.59
4623,5623,54,36,58,56,39.3,Low,0,0.0
4624,5624,74,64,73,73,65.6,Medium,1,14.57
4625,5625,72,57,72,72,66.2,Medium,1,11.82
4626,5626,87,71,83,85,71.9,Medium,1,10.23
4627,5627,96,78,97,96,82.5,High,1,9.98
4628,5628,56,45,52,54,50.4,Low,0,0.0
4629,5629,100,80,86,93,83.8,High,1,13.39
4630,5630,84,62,83,83,62.7,Medium,0,0.0
4631,5631,87,74,92,89,75.7,Medium,1,14.21
4632,5632,75,72,74,74,77.0,Medium,1,7.06
4633,5633,78,66,86,82,72.2,Medium,1,12.58
4634,5634,85,78,83,84,81.0,High,1,13.06
4635,5635,63,45,62,62,43.9,Low,0,0.0
4636,5636,73,49,66,69,52.7,Low,0,0.0
4637,5637,74,58,75,74,63.2,Medium,0,0.0
4638,5638,79,65,84,81,69.4,Medium,1,16.27
4639,5639,100,74,92,96,78.6,Medium,1,7.56
4640,5640,54,37,61,57,36.4,Low,0,0.0
4641,5641,71,44,71,71,49.4,Low,0,0.0
4642,5642,66,61,71,68,64.3,Medium,0,0.0
4643,5643,51,31,43,47,37.3,Low,0,0.0
4644,5644,100,80,90,95,84.6,High,1,11.2
4645,5645,100,78,100,100,76.3,Medium,1,9.56
4646,5646,72,42,67,69,48.5,Low,0,0.0
4647,5647,66,61,80,73,64.7,Medium,1,8.28
4648,5648,74,55,78,76,57.5,Low,0,0.0
4649,5649,93,78,100,96,76.5,Medium,1,12.6
4650,5650,86,68,94,90,67.3,Medium,0,0.0
4651,5651,65,41,73,69,42.0,Low,0,0.0
4652,5652,75,61,85,80,62.3,Medium,0,0.0
4653,5653,54,49,56,55,52.9,Low,0,0.0
4654,5654,71,47,72,71,46.9,Low,0,0.0
4655,5655,51,30,46,48,38.9,Low,0,0.0
4656,5656,79,54,62,70,64.6,Medium,1,9.62
4657,5657,77,73,97,87,71.9,Medium,1,5.58
4658,5658,73,45,52,62,53.3,Low,0,0.0
4659,5659,94,75,91,92,75.7,Medium,1,17.18
4660,5660,70,47,70,70,46.0,Low,0,0.0
4661,5661,88,72,88,88,75.2,Medium,1,4.72
4662,5662,73,53,79,76,49.1,Low,0,0.0
4663,5663,64,37,60,62,40.1,Low,0,0.0
4664,5664,73,64,69,71,68.4,Medium,1,13.67
4665,5665,84,66,77,80,72.1,Medium,1,17.23
4666,5666,54,30,45,49,38.8,Low,0,0.0
4667,5667,69,76,82,75,74.8,Medium,1,6.71
4668,5668,100,73,100,100,72.0,Medium,1,8.91
4669,5669,79,81,98,88,79.8,Medium,1,15.94
4670,5670,93,73,100,96,73.9,Medium,1,14.8
4671,5671,66,61,67,66,65.4,Medium,1,8.8
4672,5672,69,49,67,68,51.0,Low,0,0.0
4673,5673,53,46,65,59,53.2,Low,0,0.0
4674,5674,84,67,83,83,68.5,Medium,1,7.25
4675,5675,77,69,93,85,74.4,Medium,1,4.87
4676,5676,44,40,52,48,43.8,Low,0,0.0
4677,5677,93,79,88,90,82.4,High,1,10.64
4678,5678,61,38,53,57,44.2,Low,0,0.0
4679,5679,75,60,83,79,61.6,Medium,0,0.0
4680,5680,47,38,54,50,43.6,Low,0,0.0
4681,5681,81,64,82,81,63.6,Medium,0,0.0
4682,5682,100,69,93,96,73.6,Medium,1,4.22
4683,5683,53,41,55,54,42.3,Low,0,0.0
4684,5684,73,50,69,71,55.9,Low,0,0.0
4685,5685,97,75,98,97,72.9,Medium,0,0.0
4686,5686,77,57,83,80,59.6,Low,1,13.26
4687,5687,74,54,81,77,55.7,Low,0,0.0
4688,5688,75,54,71,73,53.1,Low,0,0.0
4689,5689,80,67,78,79,69.1,Medium,1,10.09
4690,5690,57,33,53,55,37.2,Low,0,0.0
4691,5691,49,30,46,47,37.0,Low,0,0.0
4692,5692,54,46,65,59,47.2,Low,0,0.0
4693,5693,96,87,100,98,84.7,High,1,16.64
4694,5694,54,45,63,58,47.4,Low,0,0.0
4695,5695,53,41,68,60,44.3,Low,0,0.0
4696,5696,47,31,39,43,36.9,Low,0,0.0
4697,5697,65,51,61,63,54.6,Low,0,0.0
4698,5698,69,63,73,71,72.1,Medium,1,6.51
4699,5699,75,61,71,73,61.4,Medium,0,0.0
4700,5700,69,55,69,69,56.6,Low,0,0.0
4701,5701,70,56,70,70,57.4,Low,0,0.0
4702,5702,54,36,64,59,37.8,Low,0,0.0
4703,5703,99,64,86,92,65.1,Medium,0,0.0
4704,5704,54,52,62,58,54.2,Low,0,0.0
4705,5705,88,67,83,85,71.2,Medium,1,17.97
4706,5706,74,43,68,71,48.3,Low,0,0.0
4707,5707,66,42,71,68,44.6,Low,0,0.0
4708,5708,100,79,99,99,79.8,Medium,1,7.44
4709,5709,73,39,64,68,44.6,Low,0,0.0
4710,5710,92,74,88,90,75.5,Medium,1,14.86
4711,5711,71,51,64,67,57.2,Low,0,0.0
4712,5712,80,52,72,76,54.3,Low,0,0.0
4713,5713,93,85,100,96,84.4,High,1,14.63
4714,5714,52,35,52,52,40.1,Low,0,0.0
4715,5715,93,87,100,96,82.1,High,1,16.78
4716,5716,77,80,87,82,79.8,Medium,1,17.81
4717,5717,53,30,50,51,39.2,Low,0,0.0
4718,5718,97,79,98,97,82.0,High,1,17.15
4719,5719,79,41,69,74,43.0,Low,0,0.0
4720,5720,69,42,61,65,41.9,Low,0,0.0
4721,5721,96,78,100,98,79.1,Medium,1,4.33
4722,5722,70,57,83,76,58.6,Low,0,0.0
4723,5723,87,77,84,85,79.6,Medium,1,7.62
4724,5724,74,53,75,74,57.8,Low,0,0.0
4725,5725,100,70,90,95,77.0,Medium,1,7.17
4726,5726,99,69,79,89,74.4,Medium,1,13.08
4727,5727,93,82,100,96,83.5,High,1,11.84
4728,5728,59,50,68,63,55.4,Low,0,0.0
4729,5729,62,42,60,61,44.0,Low,0,0.0
4730,5730,87,75,95,91,77.4,Medium,1,9.2
4731,5731,53,56,66,59,58.8,Low,0,0.0
4732,5732,94,50,69,81,60.0,Medium,0,0.0
4733,5733,84,49,75,79,50.5,Low,0,0.0
4734,5734,93,61,86,89,62.2,Medium,0,0.0
4735,5735,53,47,66,59,49.4,Low,1,13.39
4736,5736,100,85,100,100,83.9,High,1,7.96
4737,5737,78,49,77,77,50.9,Low,0,0.0
4738,5738,55,47,53,54,54.4,Low,0,0.0
4739,5739,83,73,91,87,74.6,Medium,1,13.06
4740,5740,85,70,85,85,71.8,Medium,1,6.17
4741,5741,56,39,54,55,41.9,Low,0,0.0
4742,5742,86,39,74,80,42.4,Low,0,0.0
4743,5743,100,79,98,99,77.9,Medium,1,16.99
4744,5744,86,60,79,82,66.4,Medium,1,7.94
4745,5745,56,30,58,57,35.4,Low,0,0.0
4746,5746,84,71,83,83,72.9,Medium,0,0.0
4747,5747,64,40,59,61,45.5,Low,0,0.0
4748,5748,57,36,53,55,38.0,Low,0,0.0
4749,5749,81,66,91,86,62.3,Medium,1,4.49
4750,5750,57,52,63,60,55.0,Low,0,0.0
4751,5751,98,70,94,96,73.3,Medium,1,17.91
4752,5752,90,58,89,89,56.5,Low,0,0.0
4753,5753,73,52,71,72,52.2,Low,1,14.44
4754,5754,82,52,72,77,56.5,Low,0,0.0
4755,5755,58,58,71,64,61.3,Medium,0,0.0
4756,5756,83,78,87,85,77.8,Medium,1,4.09
4757,5757,80,71,82,81,75.4,Medium,1,5.38
4758,5758,100,83,100,100,80.8,High,1,11.31
4759,5759,44,39,60,52,46.9,Low,0,0.0
4760,5760,77,51,65,71,51.3,Low,0,0.0
4761,5761,77,48,79,78,46.3,Low,0,0.0
4762,5762,96,73,86,91,74.9,Medium,1,13.69
4763,5763,76,46,60,68,50.8,Low,0,0.0
4764,5764,72,55,82,77,54.5,Low,1,5.29
4765,5765,63,41,55,59,48.6,Low,0,0.0
4766,5766,73,38,63,68,46.4,Low,0,0.0
4767,5767,74,56,75,74,56.6,Low,1,9.45
4768,5768,55,42,60,57,41.4,Low,0,0.0
4769,5769,53,39,61,57,41.6,Low,0,0.0
4770,5770,73,69,88,80,70.7,Medium,1,7.94
4771,5771,78,73,77,77,74.4,Medium,1,16.01
4772,5772,64,37,56,60,41.0,Low,0,0.0
4773,5773,53,47,62,57,50.6,Low,0,0.0
4774,5774,65,60,69,67,63.7,Medium,0,0.0
4775,5775,76,60,84,80,61.1,Medium,0,0.0
4776,5776,46,36,50,48,44.5,Low,0,0.0
4777,5777,90,75,90,90,79.9,Medium,1,9.09
4778,5778,78,52,76,77,51.5,Low,0,0.0
4779,5779,66,58,75,70,58.8,Low,0,0.0
4780,5780,81,57,73,77,65.4,Medium,0,0.0
4781,5781,81,63,85,83,62.5,Medium,1,11.88
4782,5782,76,53,65,70,58.1,Low,0,0.0
4783,5783,83,64,83,83,64.1,Medium,1,8.64
4784,5784,51,65,70,60,71.2,Medium,1,4.39
4785,5785,49,39,50,49,48.0,Low,0,0.0
4786,5786,56,30,60,58,36.9,Low,0,0.0
4787,5787,50,30,35,42,35.5,Low,0,0.0
4788,5788,79,56,67,73,61.6,Medium,1,5.5
4789,5789,40,30,43,41,35.5,Low,0,0.0
4790,5790,80,76,92,86,71.8,Medium,1,7.68
4791,5791,30,30,36,33,31.5,Low,0,0.0
4792,5792,60,52,63,61,54.5,Low,0,0.0
4793,5793,61,46,69,65,48.4,Low,0,0.0
4794,5794,96,83,97,96,83.6,High,1,14.95
4795,5795,86,69,79,82,72.9,Medium,1,13.25
4796,5796,57,42,60,58,45.5,Low,0,0.0
4797,5797,77,70,84,80,70.5,Medium,1,15.54
4798,5798,62,48,58,60,50.1,Low,0,0.0
4799,5799,85,67,79,82,67.3,Medium,1,6.2
4800,5800,49,35,52,50,48.2,Low,0,0.0
4801,5801,85,64,76,80,67.3,Medium,1,8.49
4802,5802,61,52,55,58,59.2,Low,0,0.0
4803,5803,55,42,47,51,48.6,Low,0,0.0
4804,5804,50,39,54,52,44.9,Low,0,0.0
4805,5805,73,73,86,79,75.4,Medium,0,0.0
4806,5806,57,50,72,64,53.9,Low,0,0.0
4807,5807,82,67,80,81,74.5,Medium,1,5.6
4808,5808,93,75,81,87,80.0,High,1,12.13
4809,5809,57,30,51,54,35.4,Low,0,0.0
4810,5810,72,48,69,70,51.5,Low,0,0.0
4811,5811,97,83,97,97,82.5,High,1,7.62
4812,5812,100,71,97,98,76.2,Medium,1,17.78
4813,5813,75,54,76,75,59.8,Low,0,0.0
4814,5814,47,35,52,49,39.4,Low,0,0.0
4815,5815,52,49,66,59,51.8,Low,0,0.0
4816,5816,93,71,83,88,75.3,Medium,1,4.26
4817,5817,93,65,80,86,70.5,Medium,1,8.38
4818,5818,85,57,82,83,58.1,Low,0,0.0
4819,5819,100,78,96,98,77.8,Medium,1,9.73
4820,5820,81,62,79,80,63.7,Medium,1,14.38
4821,5821,84,43,72,78,43.4,Low,0,0.0
4822,5822,85,70,80,82,76.3,Medium,1,4.6
4823,5823,57,36,54,55,43.7,Low,0,0.0
4824,5824,58,40,53,55,46.5,Low,0,0.0
4825,5825,47,46,61,54,50.9,Low,0,0.0
4826,5826,75,51,74,74,52.9,Low,0,0.0
4827,5827,71,60,75,73,64.4,Medium,0,0.0
4828,5828,78,45,68,73,50.6,Low,0,0.0
4829,5829,69,50,58,63,51.1,Low,0,0.0
4830,5830,32,30,35,33,32.9,Low,0,0.0
4831,5831,57,30,48,52,40.0,Low,0,0.0
4832,5832,81,72,99,90,65.3,Medium,1,16.12
4833,5833,58,40,56,57,43.8,Low,0,0.0
